Experiments,ERabs<--ACabs,ERabs<--BAabs,ERabs<--BHabs,ERabs<--BLabs,ERabs<--BUabs,ERabs<--CAabs,ERabs<--CCabs,ERabs<--CHabs,ERabs<--DFabs,ERabs<--ELabs,ERabs<--ERabs,ERabs<--FPabs,ERabs<--PCabs,ERabs<--PJabs,ERabs<--RIabs,ERabs<--pH,ERabs<--Lactate,ERabs<--Butyrate,ERabs<--Acetate,ERabs<--AcGum,ERabs<--ArGal,ERabs<--Inulin,ERabs<--Pectin,ERabs<--Starch,ERabs<--Xylan,ACabs,BAabs,BHabs,BLabs,BUabs,CAabs,CCabs,CHabs,DFabs,ELabs,ERabs,FPabs,PCabs,PJabs,RIabs,AcGum,ArGal,Inulin,Pectin,Starch,Xylan
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Pectin,0.00533250680018682,0.004032497847219929,-0.0013701641582883894,-0.003022182179847732,0.019781492417678237,-0.00764963252004236,-0.003814750845776871,0.00039463717257604003,-0.0037155098689254373,-0.007489872805308551,-0.0038015910831745714,-0.00281525167520158,-0.005193845834583044,0.0,-0.010384915294707753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019716582028195262,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Starch,0.0019288936455268413,-0.053849951073061675,0.004272366350051016,0.01901483128312975,-0.05549350072396919,-0.0034732164640445262,0.012285122618777677,-0.0007260973216034472,-0.0041236332326661795,0.01517361809965223,0.05076123116305098,0.010875212668906897,0.008312922349432483,0.0,-0.023200128751341254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09874529394437559,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PC-RI-Xylan,0.00895707993186079,0.0030096062982920557,0.003382245369721204,0.007371336920186877,-0.01107311229861807,0.002032854623394087,-0.008723189472220838,-0.013026563305174932,-0.005034386180341244,0.004591352364514023,0.0021036193938925862,0.001968788797967136,-0.0024856008094502613,0.0,-0.014990823634434491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02191679200041108,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.7936904761904762,0.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum,-0.009081343130674213,0.011037568940082565,0.0006611250864807516,-0.002375707117607817,-0.012121067033149302,0.003849157481454313,-0.0010298685519956052,0.0005805583496112376,0.00045983027666807175,0.014610602287575603,0.009314189286669716,-0.000534658960532397,0.0,-0.004557099804515019,-0.019305313122458756,0.0,0.0,0.0,0.0,0.008492026012390852,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0013361590293546517,-0.002808846921349565,0.010909955036671212,0.017302241059951484,-0.045591852899330355,-0.01192990445997566,0.007473560282960534,0.0021034812089055777,-0.0020199871311585107,-0.006097764087220033,0.021695079747587442,0.009353055463482937,0.0,-0.008113604271784425,-0.01659345665636162,0.0,0.0,0.0,0.0,0.0027109948374951878,0.0006293512415140867,0.022160613676533103,0.029677624814212322,0.031209841972061742,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.0056906956403205795,0.01854352100053802,-0.0003186358759800593,0.008195551616760591,0.0002806802319052319,0.0012012297520413995,-0.008423774774807194,0.003167983377352357,0.0008352948352694511,-0.009938904045460125,0.0014035745989531279,0.0026588336719820895,0.0,-0.010355981105628112,-0.010910617808500925,0.0,0.0,0.0,0.0,-0.0029612538249542317,-0.008657991459282735,0.019993160424443584,0.01811448864949246,0.0,0.015929108757215243,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.0008128859723607699,-0.006589425029233098,-0.0005427053353438774,0.01807522983290255,-0.032884232622260846,-0.018858294740008812,0.007081999094225466,-0.008168761307994524,-0.000203755684196949,0.02121105697005987,0.00959094458570083,0.0005365912026415268,0.0,0.004702790717904766,-0.015972673892974854,0.0,0.0,0.0,0.0,0.005443905480206013,0.00023977516684681177,0.001154644259562095,0.0,0.03366165033852061,0.02212103708491971,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,-0.005915304063819349,0.00022913290498157343,0.009132483586048087,0.005728992400690913,-0.010732026576685408,0.006529200860920052,-0.0018859348492696881,-0.002130943971375624,-0.000294756842777133,0.004310884978622198,0.008410552012113234,-0.000985213244954745,0.0,-0.01526510304150482,-0.011507468026441833,0.0,0.0,0.0,0.0,0.0023527141893282533,-0.0022257197803507247,0.0,0.0075674249868219095,0.03836157902454337,0.01641938090324402,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.010282258503139019,-0.00340424842822055,0.013642293633893132,0.0033580147428438067,-0.05258686471885691,0.0033183113361398378,-0.0006443304009735584,0.0030989299217859903,-0.0025975649089862904,0.029300093844843406,0.0148262536774079,0.01154648745432496,0.0,-0.00860982834516714,-0.006183765130117536,0.0,0.0,0.0,0.0,0.005318500761253138,0.0,0.021370748213181894,0.029608349005381267,0.01373387388108919,0.027669006415332358,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal,-0.005806458881124854,-0.0031032066908665,0.0003286363207735121,-0.003592546272557229,0.007429295626934618,0.0044358414015732706,0.000987545819953084,-0.0017687634099274874,-0.0015636719181202352,-0.007429420773405582,-0.005561637575738132,-0.0004876683233305812,0.0,-0.00794456695439294,0.014983729808591306,0.0,0.0,0.0,0.0,0.0,0.00909289182163775,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.007620610801192622,-0.012403233132014671,0.00819121211922417,0.013393751345574856,-0.022219843696802855,-0.0019823774540175996,-0.00177610219301035,0.003960627790850897,0.0008426298930620154,0.02922273970519503,0.02084369057168563,0.006585660545776288,0.0,-0.02164368552621454,-0.008653225959278643,0.0,0.0,0.0,0.0,0.0,0.013127119978889823,0.012391369595813254,0.03036510486466189,0.02210763841867447,0.027262723306193948,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Inulin,0.0043727216543629766,-0.000506642390973866,-0.00581405934644863,-0.011549207440111786,-0.01896577762090601,-0.019657573255244642,0.0037912983971182257,-0.0050802356854546815,-0.002560172724770382,-0.012665706977713853,0.014320591842988506,-0.004656016593798995,0.0,-0.0150737707153894,-0.006112403090810403,0.0,0.0,0.0,0.0,0.0,0.0,0.008546957687940449,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Pectin,-0.006601883622352034,-0.016030825907364488,-0.00206869124667719,0.004178872768534347,0.017897722544148564,-0.0007080434879753739,0.003624783508712426,0.0035605139564722776,-0.002050036797299981,-0.008374034485314041,-0.000659887446090579,0.0022904230281710625,0.0,-0.004080749466083944,-0.009868188470136374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03485413271118887,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Starch,0.01882640883559361,-0.08877186465542763,0.004011092882137746,0.006596599472686648,-0.07243528400431387,0.01172623221646063,0.022671237762551755,-0.0018279544019605964,-0.010965132474666461,0.006233218882698566,0.10974158960743807,0.008923060493543744,0.0,0.0013833921402692795,-0.004110556794330478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04049049664172344,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-FP-PJ-RI-Xylan,0.0004185058642178774,0.0011679618037305772,0.008221376308938488,3.50812915712595e-05,0.01146761403651908,-0.004671943315770477,-0.001427751558367163,-0.005577393691055477,-0.004226011747960001,0.018573062552604824,0.028918073745444417,0.0009222608059644699,0.0,-0.013243544119177386,-0.028915654052980244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008435397990979254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7143214285714541,0.0,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum,-0.016631739999866113,0.01497928099706769,0.0016612775216344744,0.0005268381792120636,-0.022206605644896626,0.0011212300159968436,-0.0033607997465878725,0.0026358129107393324,0.00077719462569803,0.011253127828240395,0.017690090113319457,0.0,0.007094116706866771,-0.0013696770183742046,-0.011341897246893495,0.0,0.0,0.0,0.0,-0.002828249242156744,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,-0.00045847446502496797,0.023871204272533458,-0.0012862008685866992,0.002005535216691593,-0.0033842603055139384,0.010175367312816283,-0.00027842990433176357,0.006672912393696606,0.0009461114726339778,0.004634003232543667,-0.0021503975925346217,0.0,-0.004143586421074967,-0.009539883118122816,-0.02524601815578838,0.0,0.0,0.0,0.0,-0.002369694411754608,-0.004703918821178377,0.02666218307179709,0.017780985916033387,0.024945929607686896,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,-0.006627430712493758,0.013817998386609057,0.009312960668466985,0.009641263944407305,-0.004764767402472596,-0.009073618799448013,-0.00793014831530551,-0.007501291188721855,-0.001268720564742883,-0.006152545295966168,0.004554178488130371,0.0,0.002283952043702205,-0.014019528442683319,-0.023295766363541286,0.0,0.0,0.0,0.0,0.0033013651069874563,-0.00139468004150937,0.009185028572877249,0.014783345046453178,0.0,0.003346623736433685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,-0.013477810503294071,-0.001283155210937063,0.0031365339333812394,-0.0006109514894584814,-0.017147522186860442,-0.011321939586196095,0.0020247541833668947,0.002370041348816206,0.007507131667807698,0.0012342780828475952,-0.004747847172742088,0.0,0.007991766983953616,-0.015457310597412288,-0.016631517365264397,0.0,0.0,0.0,0.0,0.00378284960364302,0.00702565008153518,0.008036638027988374,0.0,0.03837894671596587,0.020985650868775945,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.000710740452632308,0.015455491297567884,0.006121231708675623,-0.004325554162884752,-0.02744589241531988,0.009233226844420036,0.009388652591345211,0.00338422281978031,-7.46689426402251e-05,0.0037173336216559014,-0.0017185784721126158,0.0,-0.007425074931234121,-0.006467296780707936,-0.020564868502939742,0.0,0.0,0.0,0.0,0.00436740896354119,-0.01235396321862936,0.0,0.019171195570379496,0.012644925077135364,0.019278227351605892,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,-0.006763456001256903,0.010531448875553906,-0.0021555821876972914,0.0057908576757957535,-0.034252143426177405,-0.0035853571025654674,0.011626858031377196,0.0025582535502811274,-0.0004878262407146394,0.030399830391009647,0.01978048449382186,0.0,0.01610640890430659,-0.012517330314343175,-0.026598201443751652,0.0,0.0,0.0,0.0,0.003518104824858407,0.0,0.0178068980264167,0.029203530323381226,0.03381188627099618,0.018880209613901872,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal,0.0014974564546719193,-0.0033322683011647314,-0.011771105870138854,0.00297503056935966,0.017882573476526886,-0.00245878187706694,0.0015377149975392967,0.008816286077490076,-0.00020319648319855332,-0.004926052875816822,0.0017396041948813945,0.0,0.0015670382999815047,-0.006498318136436865,-0.009641940443543717,0.0,0.0,0.0,0.0,0.0,0.0028159599169157445,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,-0.008719954756088555,0.00788533229691287,0.0023611493331069746,0.006421122932806611,-0.00019407939786712328,-0.012177715272021791,0.001516249729320407,-0.00856892392039299,-0.0010172540399556358,0.012093019400102397,0.024171715679888923,0.0,0.00885700232659777,-0.0049619940885653096,-0.022583726871137817,0.0,0.0,0.0,0.0,0.0,0.0007270157026747862,0.025672185894412298,0.010016196019326648,0.02899051030787329,0.01824328862130642,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Inulin,-0.009868373832432553,-0.016952798614511266,-0.00420712138293311,-0.005651827901601791,0.0045868375163991,-0.02275022311368957,-0.011172982078278437,-0.0010479784104973078,-0.0036768419668078423,-0.006309943768428639,0.00546351179946214,0.0,0.0072563980356790125,-0.005570986861130223,-0.009032455593114719,0.0,0.0,0.0,0.0,0.0,0.0,0.019126934261294082,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Pectin,-0.006740024866303429,0.00471698387991637,-0.0019322328735142946,-0.000824585382360965,-0.001881086966022849,0.0017982164863497019,-0.00011996633838862181,0.00375886881374754,0.0026950521860271692,0.0029193602968007326,0.005138384876772761,0.0,-0.010715509502915666,-0.006457382492953911,-0.004305004782509059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01194892666535452,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Starch,0.007368854770902544,-0.06425860268063843,0.0053546850103884935,0.015173114574281499,-0.03447713184868917,0.0023349000548478216,0.018469696369720623,-0.004129244422074407,-0.008161999809090048,0.028176629217341542,0.05224742676364258,0.0,0.005900098098209128,-0.014322938397526741,-0.024902700737584382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062459252309054136,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-ER-PC-PJ-RI-Xylan,0.0025603201356716454,0.009359155286801979,0.004487507569137961,-0.0014430077280849218,0.0029169886838644743,0.003248924796935171,-0.007187100709415972,-0.0187720452377107,-8.691594121046364e-05,0.004950341797666624,-0.01432841271162033,0.0,-0.0012218649499118328,-0.005561944446526468,-0.011827140726381913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03290519418078475,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.0,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-ArGal-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.0,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-AcGum-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.0,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-ArGal,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,1.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-ArGal-Inulin-Pectin-Starch-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.2,0.2,0.2,0.2,0.2
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Inulin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,1.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Pectin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,1.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Starch,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,1.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-EL-FP-PC-PJ-RI-Xylan,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.0,0.0,0.0,0.0,0.0,1.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-PJ-RI-AcGum,-0.00493102619657293,0.014538639283273369,-0.0003363050054758787,-0.004328211536630988,-0.006157221971079707,0.009467981464695185,0.001942469272762537,0.00531954801408574,-0.00010271923383697867,0.0,-0.009900561766698956,-0.0011923054116778076,-0.002590907388366759,-0.0019524968811310828,-0.0036722608492709696,0.0,0.0,0.0,0.0,0.003895378205925226,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,1.0,0.0,0.0,0.0,0.0,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Starch,0.009533178876154125,-0.007270265913878878,0.003646348176213602,0.011009464622475207,4.146643914282322e-05,-0.012333418475463986,0.00896517742269983,0.0027785026468336582,-0.001671077994008859,0.0,0.0036441939882934093,0.010927005709769825,0.012476942385546863,-0.01134688671057423,-0.013737201147402326,0.0,0.0,0.0,0.0,0.007874029533316692,0.012048527249135077,0.008155485071862737,0.02994580167190482,-0.0004709673424561818,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.2,0.0
AC-BA-BH-BL-BU-CA-CC-CH-DF-ER-FP-PC-PJ-RI-AcGum-ArGal-Inulin-Pectin-Xylan,0.010862898003930846,0.0030647902361427746,-0.002195613691583276,0.0029269716857622066,0.000703107682056725,-0.01877097160710643,-0.01570135060076912,-0.009407973033376038,0.00019303360022604465,0.0,-0.004118189448490739,0.004583936689111094,-0.004313779063522816,-0.00028917247739930946,-0.013138068025000393,0.0,0.0,0.0,0.0,0.007436058057161669,0.004453256027773023,0.018018526025116444,0.013360783884612223,0.0,0.016122489236295223,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.7143214285714541,0.7936904761904762,1.0,0.9160819302713719,0.2,0.2,0.2,0.2,0.0,0.2
